NUMERO;OPERADOR
928008665;"SIN OPERADOR"
928008666;"SIN OPERADOR"
928008667;"SIN OPERADOR"
928008668;"SIN OPERADOR"
928008669;"SIN OPERADOR"
928008670;"SIN OPERADOR"
928008671;"SIN OPERADOR"
928008672;"SIN OPERADOR"
928008673;"SIN OPERADOR"
928008674;"SIN OPERADOR"
928008675;"SIN OPERADOR"
928008676;"SIN OPERADOR"
928008677;"SIN OPERADOR"
928008678;"SIN OPERADOR"
928008679;"SIN OPERADOR"
928008680;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008681;"SIN OPERADOR"
928008682;"SIN OPERADOR"
928008683;"SIN OPERADOR"
928008684;"SIN OPERADOR"
928008685;"SIN OPERADOR"
928008686;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008687;"SIN OPERADOR"
928008688;"SIN OPERADOR"
928008689;"SIN OPERADOR"
928008690;"SIN OPERADOR"
928008691;"SIN OPERADOR"
928008692;"SIN OPERADOR"
928008693;"SIN OPERADOR"
928008694;"SIN OPERADOR"
928008695;"SIN OPERADOR"
928008696;"SIN OPERADOR"
928008697;"SIN OPERADOR"
928008698;"SIN OPERADOR"
928008699;"SIN OPERADOR"
928008700;"SIN OPERADOR"
928008701;"SIN OPERADOR"
928008702;"SIN OPERADOR"
928008703;"SIN OPERADOR"
928008704;"SIN OPERADOR"
928008705;"SIN OPERADOR"
928008706;"SIN OPERADOR"
928008707;"SIN OPERADOR"
928008708;"SIN OPERADOR"
928008709;"SIN OPERADOR"
928008710;"SIN OPERADOR"
928008711;"SIN OPERADOR"
928008712;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008713;"SIN OPERADOR"
928008714;"SIN OPERADOR"
928008715;"SIN OPERADOR"
928008716;"SIN OPERADOR"
928008717;"SIN OPERADOR"
928008718;"SIN OPERADOR"
928008719;"SIN OPERADOR"
928008720;"SIN OPERADOR"
928008721;"SIN OPERADOR"
928008722;"SIN OPERADOR"
928008723;"SIN OPERADOR"
928008724;"SIN OPERADOR"
928008725;"SIN OPERADOR"
928008726;"SIN OPERADOR"
928008727;"SIN OPERADOR"
928008728;"SIN OPERADOR"
928008729;"SIN OPERADOR"
928008730;"SIN OPERADOR"
928008731;"SIN OPERADOR"
928008732;"SIN OPERADOR"
928008733;"SIN OPERADOR"
928008734;"SIN OPERADOR"
928008735;"SIN OPERADOR"
928008736;"SIN OPERADOR"
928008737;"SIN OPERADOR"
928008738;"SIN OPERADOR"
928008739;"SIN OPERADOR"
928008740;"SIN OPERADOR"
928008741;"SIN OPERADOR"
928008742;"SIN OPERADOR"
928008743;"SIN OPERADOR"
928008744;"SIN OPERADOR"
928008745;"SIN OPERADOR"
928008746;"SIN OPERADOR"
928008747;"SIN OPERADOR"
928008748;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008749;"SIN OPERADOR"
928008750;"SIN OPERADOR"
928008751;"SIN OPERADOR"
928008752;"SIN OPERADOR"
928008753;"SIN OPERADOR"
928008754;"SIN OPERADOR"
928008755;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008756;"SIN OPERADOR"
928008757;"SIN OPERADOR"
928008758;"SIN OPERADOR"
928008759;"SIN OPERADOR"
928008760;"SIN OPERADOR"
928008761;"SIN OPERADOR"
928008762;"SIN OPERADOR"
928008763;"SIN OPERADOR"
928008764;"SIN OPERADOR"
928008765;"SIN OPERADOR"
928008766;"SIN OPERADOR"
928008767;"SIN OPERADOR"
928008768;"SIN OPERADOR"
928008769;"SIN OPERADOR"
928008770;"SIN OPERADOR"
928008771;"SIN OPERADOR"
928008772;"SIN OPERADOR"
928008773;"SIN OPERADOR"
928008774;"SIN OPERADOR"
928008775;"SIN OPERADOR"
928008776;"SIN OPERADOR"
928008777;"SIN OPERADOR"
928008778;"SIN OPERADOR"
928008779;"SIN OPERADOR"
928008780;"SIN OPERADOR"
928008781;"SIN OPERADOR"
928008782;"SIN OPERADOR"
928008783;"SIN OPERADOR"
928008784;"SIN OPERADOR"
928008785;"SIN OPERADOR"
928008786;"SIN OPERADOR"
928008787;"SIN OPERADOR"
928008788;"SIN OPERADOR"
928008789;"SIN OPERADOR"
928008790;"SIN OPERADOR"
928008791;"SIN OPERADOR"
928008792;"SIN OPERADOR"
928008793;"SIN OPERADOR"
928008794;"SIN OPERADOR"
928008795;"SIN OPERADOR"
928008796;"SIN OPERADOR"
928008797;"SIN OPERADOR"
928008798;"SIN OPERADOR"
928008799;"SIN OPERADOR"
928008800;"SIN OPERADOR"
928008801;"SIN OPERADOR"
928008802;"SIN OPERADOR"
928008803;"SIN OPERADOR"
928008804;"SIN OPERADOR"
928008805;"SIN OPERADOR"
928008806;"SIN OPERADOR"
928008807;"SIN OPERADOR"
928008808;"SIN OPERADOR"
928008809;"SIN OPERADOR"
928008810;"SIN OPERADOR"
928008811;"SIN OPERADOR"
928008812;"SIN OPERADOR"
928008813;"SIN OPERADOR"
928008814;"SIN OPERADOR"
928008815;"SIN OPERADOR"
928008816;"SIN OPERADOR"
928008817;"SIN OPERADOR"
928008818;"SIN OPERADOR"
928008819;"SIN OPERADOR"
928008820;"SIN OPERADOR"
928008821;"SIN OPERADOR"
928008822;"SIN OPERADOR"
928008823;"SIN OPERADOR"
928008824;"SIN OPERADOR"
928008825;"SIN OPERADOR"
928008826;"SIN OPERADOR"
928008827;"SIN OPERADOR"
928008828;"SIN OPERADOR"
928008829;"SIN OPERADOR"
928008830;"SIN OPERADOR"
928008831;"SIN OPERADOR"
928008832;"SIN OPERADOR"
928008833;"SIN OPERADOR"
928008834;"SIN OPERADOR"
928008835;"SIN OPERADOR"
928008836;"SIN OPERADOR"
928008837;"SIN OPERADOR"
928008838;"SIN OPERADOR"
928008839;"SIN OPERADOR"
928008840;"SIN OPERADOR"
928008841;"SIN OPERADOR"
928008842;"SIN OPERADOR"
928008843;"SIN OPERADOR"
928008844;"SIN OPERADOR"
928008845;"SIN OPERADOR"
928008846;"SIN OPERADOR"
928008847;"SIN OPERADOR"
928008848;"SIN OPERADOR"
928008849;"SIN OPERADOR"
928008850;"SIN OPERADOR"
928008851;"SIN OPERADOR"
928008852;"SIN OPERADOR"
928008853;"SIN OPERADOR"
928008854;"SIN OPERADOR"
928008855;"SIN OPERADOR"
928008856;"SIN OPERADOR"
928008857;"SIN OPERADOR"
928008858;"SIN OPERADOR"
928008859;"SIN OPERADOR"
928008860;"SIN OPERADOR"
928008861;"SIN OPERADOR"
928008862;"SIN OPERADOR"
928008863;"SIN OPERADOR"
928008864;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008865;"SIN OPERADOR"
928008866;"SIN OPERADOR"
928008867;"SIN OPERADOR"
928008868;"SIN OPERADOR"
928008869;"SIN OPERADOR"
928008870;"SIN OPERADOR"
928008871;"SIN OPERADOR"
928008872;"SIN OPERADOR"
928008873;"SIN OPERADOR"
928008874;"SIN OPERADOR"
928008875;"SIN OPERADOR"
928008876;"SIN OPERADOR"
928008877;"SIN OPERADOR"
928008878;"SIN OPERADOR"
928008879;"SIN OPERADOR"
928008880;"SIN OPERADOR"
928008881;"SIN OPERADOR"
928008882;"SIN OPERADOR"
928008883;"SIN OPERADOR"
928008884;"SIN OPERADOR"
928008885;"SIN OPERADOR"
928008886;"SIN OPERADOR"
928008887;"SIN OPERADOR"
928008888;"SIN OPERADOR"
928008889;"SIN OPERADOR"
928008890;"SIN OPERADOR"
928008891;"SIN OPERADOR"
928008892;"SIN OPERADOR"
928008893;"SIN OPERADOR"
928008894;"SIN OPERADOR"
928008895;"SIN OPERADOR"
928008896;"SIN OPERADOR"
928008897;"SIN OPERADOR"
928008898;"SIN OPERADOR"
928008899;"SIN OPERADOR"
928008900;"SIN OPERADOR"
928008901;"SIN OPERADOR"
928008902;"SIN OPERADOR"
928008903;"SIN OPERADOR"
928008904;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008905;"SIN OPERADOR"
928008906;"SIN OPERADOR"
928008907;"SIN OPERADOR"
928008908;"SIN OPERADOR"
928008909;"SIN OPERADOR"
928008910;"SIN OPERADOR"
928008911;"SIN OPERADOR"
928008912;"SIN OPERADOR"
928008913;"SIN OPERADOR"
928008914;"SIN OPERADOR"
928008915;"SIN OPERADOR"
928008916;"SIN OPERADOR"
928008917;"SIN OPERADOR"
928008918;"SIN OPERADOR"
928008919;"SIN OPERADOR"
928008920;"SIN OPERADOR"
928008921;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008922;"SIN OPERADOR"
928008923;"SIN OPERADOR"
928008924;"SIN OPERADOR"
928008925;"SIN OPERADOR"
928008926;"SIN OPERADOR"
928008927;"SIN OPERADOR"
928008928;"SIN OPERADOR"
928008929;"SIN OPERADOR"
928008930;"SIN OPERADOR"
928008931;"SIN OPERADOR"
928008932;"SIN OPERADOR"
928008933;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008934;"SIN OPERADOR"
928008935;"SIN OPERADOR"
928008936;"SIN OPERADOR"
928008937;"SIN OPERADOR"
928008938;"SIN OPERADOR"
928008939;"SIN OPERADOR"
928008940;"SIN OPERADOR"
928008941;"SIN OPERADOR"
928008942;"SIN OPERADOR"
928008943;"SIN OPERADOR"
928008944;"SIN OPERADOR"
928008945;"SIN OPERADOR"
928008946;"SIN OPERADOR"
928008947;"SIN OPERADOR"
928008948;"SIN OPERADOR"
928008949;"SIN OPERADOR"
928008950;"SIN OPERADOR"
928008951;"SIN OPERADOR"
928008952;"SIN OPERADOR"
928008953;"SIN OPERADOR"
928008954;"SIN OPERADOR"
928008955;"SIN OPERADOR"
928008956;"SIN OPERADOR"
928008957;"SIN OPERADOR"
928008958;"SIN OPERADOR"
928008959;"SIN OPERADOR"
928008960;"SIN OPERADOR"
928008961;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008962;"SIN OPERADOR"
928008963;"SIN OPERADOR"
928008964;"SIN OPERADOR"
928008965;"SIN OPERADOR"
928008966;"SIN OPERADOR"
928008967;"SIN OPERADOR"
928008968;"SIN OPERADOR"
928008969;"SIN OPERADOR"
928008970;"SIN OPERADOR"
928008971;"SIN OPERADOR"
928008972;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008973;"SIN OPERADOR"
928008974;"SIN OPERADOR"
928008975;"SIN OPERADOR"
928008976;"SIN OPERADOR"
928008977;"SIN OPERADOR"
928008978;"SIN OPERADOR"
928008979;"SIN OPERADOR"
928008980;"SIN OPERADOR"
928008981;"SIN OPERADOR"
928008982;"SIN OPERADOR"
928008983;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008984;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008985;"SIN OPERADOR"
928008986;"SIN OPERADOR"
928008987;"SIN OPERADOR"
928008988;"SIN OPERADOR"
928008989;"SIN OPERADOR"
928008990;"SIN OPERADOR"
928008991;"SIN OPERADOR"
928008992;"SIN OPERADOR"
928008993;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008994;"SIN OPERADOR"
928008995;"SIN OPERADOR"
928008996;"SIN OPERADOR"
928008997;"SIN OPERADOR"
928008998;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928008999;"SIN OPERADOR"
928009000;"SIN OPERADOR"
928009001;"SIN OPERADOR"
928009002;"SIN OPERADOR"
928009003;"SIN OPERADOR"
928009004;"SIN OPERADOR"
928009005;"SIN OPERADOR"
928009006;"SIN OPERADOR"
928009007;"SIN OPERADOR"
928009008;"SIN OPERADOR"
928009009;"SIN OPERADOR"
928009010;"SIN OPERADOR"
928009011;"SIN OPERADOR"
928009012;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009013;"SIN OPERADOR"
928009014;"SIN OPERADOR"
928009015;"SIN OPERADOR"
928009016;"SIN OPERADOR"
928009017;"SIN OPERADOR"
928009018;"SIN OPERADOR"
928009019;"SIN OPERADOR"
928009020;"SIN OPERADOR"
928009021;"SIN OPERADOR"
928009022;"SIN OPERADOR"
928009023;"SIN OPERADOR"
928009024;"SIN OPERADOR"
928009025;"SIN OPERADOR"
928009026;"SIN OPERADOR"
928009027;"SIN OPERADOR"
928009028;"SIN OPERADOR"
928009029;"SIN OPERADOR"
928009030;"SIN OPERADOR"
928009031;"SIN OPERADOR"
928009032;"SIN OPERADOR"
928009033;"SIN OPERADOR"
928009034;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009035;"SIN OPERADOR"
928009036;"SIN OPERADOR"
928009037;"SIN OPERADOR"
928009038;"SIN OPERADOR"
928009039;"SIN OPERADOR"
928009040;"SIN OPERADOR"
928009041;"SIN OPERADOR"
928009042;"SIN OPERADOR"
928009043;"SIN OPERADOR"
928009044;"SIN OPERADOR"
928009045;"SIN OPERADOR"
928009046;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009047;"SIN OPERADOR"
928009048;"SIN OPERADOR"
928009049;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009050;"SIN OPERADOR"
928009051;"SIN OPERADOR"
928009052;"SIN OPERADOR"
928009053;"SIN OPERADOR"
928009054;"SIN OPERADOR"
928009055;"SIN OPERADOR"
928009056;"SIN OPERADOR"
928009057;"SIN OPERADOR"
928009058;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009059;"SIN OPERADOR"
928009060;"SIN OPERADOR"
928009061;"SIN OPERADOR"
928009062;"SIN OPERADOR"
928009063;"SIN OPERADOR"
928009064;"SIN OPERADOR"
928009065;"SIN OPERADOR"
928009066;"SIN OPERADOR"
928009067;"SIN OPERADOR"
928009068;"SIN OPERADOR"
928009069;"SIN OPERADOR"
928009070;"SIN OPERADOR"
928009071;"SIN OPERADOR"
928009072;"SIN OPERADOR"
928009073;"SIN OPERADOR"
928009074;"SIN OPERADOR"
928009075;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009076;"SIN OPERADOR"
928009077;"SIN OPERADOR"
928009078;"SIN OPERADOR"
928009079;"SIN OPERADOR"
928009080;"SIN OPERADOR"
928009081;"SIN OPERADOR"
928009082;"SIN OPERADOR"
928009083;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009084;"SIN OPERADOR"
928009085;"SIN OPERADOR"
928009086;"SIN OPERADOR"
928009087;"SIN OPERADOR"
928009088;"SIN OPERADOR"
928009089;"SIN OPERADOR"
928009090;"SIN OPERADOR"
928009091;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009092;"SIN OPERADOR"
928009093;"SIN OPERADOR"
928009094;"SIN OPERADOR"
928009095;"SIN OPERADOR"
928009096;"SIN OPERADOR"
928009097;"SIN OPERADOR"
928009098;"SIN OPERADOR"
928009099;"SIN OPERADOR"
928009100;"SIN OPERADOR"
928009101;"SIN OPERADOR"
928009102;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009103;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009104;"SIN OPERADOR"
928009105;"SIN OPERADOR"
928009106;"SIN OPERADOR"
928009107;"SIN OPERADOR"
928009108;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009109;"SIN OPERADOR"
928009110;"SIN OPERADOR"
928009111;"SIN OPERADOR"
928009112;"SIN OPERADOR"
928009113;"SIN OPERADOR"
928009114;"SIN OPERADOR"
928009115;"SIN OPERADOR"
928009116;"SIN OPERADOR"
928009117;"SIN OPERADOR"
928009118;"SIN OPERADOR"
928009119;"SIN OPERADOR"
928009120;"SIN OPERADOR"
928009121;"SIN OPERADOR"
928009122;"SIN OPERADOR"
928009123;"SIN OPERADOR"
928009124;"SIN OPERADOR"
928009125;"SIN OPERADOR"
928009126;"SIN OPERADOR"
928009127;"SIN OPERADOR"
928009128;"SIN OPERADOR"
928009129;"SIN OPERADOR"
928009130;"SIN OPERADOR"
928009131;"SIN OPERADOR"
928009132;"SIN OPERADOR"
928009133;"SIN OPERADOR"
928009134;"SIN OPERADOR"
928009135;"SIN OPERADOR"
928009136;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009137;"SIN OPERADOR"
928009138;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009139;"SIN OPERADOR"
928009140;"SIN OPERADOR"
928009141;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009142;"SIN OPERADOR"
928009143;"SIN OPERADOR"
928009144;"SIN OPERADOR"
928009145;"SIN OPERADOR"
928009146;"SIN OPERADOR"
928009147;"SIN OPERADOR"
928009148;"SIN OPERADOR"
928009149;"SIN OPERADOR"
928009150;"SIN OPERADOR"
928009151;"SIN OPERADOR"
928009152;"SIN OPERADOR"
928009153;"SIN OPERADOR"
928009154;"SIN OPERADOR"
928009155;"SIN OPERADOR"
928009156;"SIN OPERADOR"
928009157;"SIN OPERADOR"
928009158;"SIN OPERADOR"
928009159;"SIN OPERADOR"
928009160;"SIN OPERADOR"
928009161;"SIN OPERADOR"
928009162;"SIN OPERADOR"
928009163;"SIN OPERADOR"
928009164;"SIN OPERADOR"
928009165;"SIN OPERADOR"
928009166;"SIN OPERADOR"
928009167;"SIN OPERADOR"
928009168;"SIN OPERADOR"
928009169;"SIN OPERADOR"
928009170;"SIN OPERADOR"
928009171;"SIN OPERADOR"
928009172;"SIN OPERADOR"
928009173;"SIN OPERADOR"
928009174;"SIN OPERADOR"
928009175;"SIN OPERADOR"
928009176;"SIN OPERADOR"
928009177;"SIN OPERADOR"
928009178;"SIN OPERADOR"
928009179;"SIN OPERADOR"
928009180;"SIN OPERADOR"
928009181;"SIN OPERADOR"
928009182;"SIN OPERADOR"
928009183;"SIN OPERADOR"
928009184;"SIN OPERADOR"
928009185;"SIN OPERADOR"
928009186;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009187;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009188;"SIN OPERADOR"
928009189;"SIN OPERADOR"
928009190;"SIN OPERADOR"
928009191;"SIN OPERADOR"
928009192;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009193;"SIN OPERADOR"
928009194;"SIN OPERADOR"
928009195;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009196;"SIN OPERADOR"
928009197;"SIN OPERADOR"
928009198;"SIN OPERADOR"
928009199;"SIN OPERADOR"
928009200;"SIN OPERADOR"
928009201;"SIN OPERADOR"
928009202;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009203;"SIN OPERADOR"
928009204;"SIN OPERADOR"
928009205;"SIN OPERADOR"
928009206;"SIN OPERADOR"
928009207;"SIN OPERADOR"
928009208;"SIN OPERADOR"
928009209;"SIN OPERADOR"
928009210;"SIN OPERADOR"
928009211;"SIN OPERADOR"
928009212;"SIN OPERADOR"
928009213;"SIN OPERADOR"
928009214;"SIN OPERADOR"
928009215;"SIN OPERADOR"
928009216;"SIN OPERADOR"
928009217;"SIN OPERADOR"
928009218;"SIN OPERADOR"
928009219;"SIN OPERADOR"
928009220;"SIN OPERADOR"
928009221;"SIN OPERADOR"
928009222;"SIN OPERADOR"
928009223;"SIN OPERADOR"
928009224;"SIN OPERADOR"
928009225;"SIN OPERADOR"
928009226;"SIN OPERADOR"
928009227;"SIN OPERADOR"
928009228;"SIN OPERADOR"
928009229;"SIN OPERADOR"
928009230;"SIN OPERADOR"
928009231;"SIN OPERADOR"
928009232;"SIN OPERADOR"
928009233;"SIN OPERADOR"
928009234;"SIN OPERADOR"
928009235;"SIN OPERADOR"
928009236;"SIN OPERADOR"
928009237;"SIN OPERADOR"
928009238;"SIN OPERADOR"
928009239;"SIN OPERADOR"
928009240;"SIN OPERADOR"
928009241;"SIN OPERADOR"
928009242;"SIN OPERADOR"
928009243;"SIN OPERADOR"
928009244;"SIN OPERADOR"
928009245;"SIN OPERADOR"
928009246;"SIN OPERADOR"
928009247;"SIN OPERADOR"
928009248;"SIN OPERADOR"
928009249;"SIN OPERADOR"
928009250;"SIN OPERADOR"
928009251;"SIN OPERADOR"
928009252;"SIN OPERADOR"
928009253;"SIN OPERADOR"
928009254;"SIN OPERADOR"
928009255;"SIN OPERADOR"
928009256;"SIN OPERADOR"
928009257;"SIN OPERADOR"
928009258;"SIN OPERADOR"
928009259;"SIN OPERADOR"
928009260;"SIN OPERADOR"
928009261;"SIN OPERADOR"
928009262;"SIN OPERADOR"
928009263;"SIN OPERADOR"
928009264;"SIN OPERADOR"
928009265;"SIN OPERADOR"
928009266;"SIN OPERADOR"
928009267;"SIN OPERADOR"
928009268;"SIN OPERADOR"
928009269;"SIN OPERADOR"
928009270;"SIN OPERADOR"
928009271;"SIN OPERADOR"
928009272;"SIN OPERADOR"
928009273;"SIN OPERADOR"
928009274;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009275;"SIN OPERADOR"
928009276;"SIN OPERADOR"
928009277;"SIN OPERADOR"
928009278;"SIN OPERADOR"
928009279;"SIN OPERADOR"
928009280;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009281;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009282;"SIN OPERADOR"
928009283;"SIN OPERADOR"
928009284;"SIN OPERADOR"
928009285;"SIN OPERADOR"
928009286;"SIN OPERADOR"
928009287;"SIN OPERADOR"
928009288;"SIN OPERADOR"
928009289;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009290;"SIN OPERADOR"
928009291;"SIN OPERADOR"
928009292;"SIN OPERADOR"
928009293;"SIN OPERADOR"
928009294;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009295;"SIN OPERADOR"
928009296;"SIN OPERADOR"
928009297;"SIN OPERADOR"
928009298;"SIN OPERADOR"
928009299;"SIN OPERADOR"
928009300;"SIN OPERADOR"
928009301;"SIN OPERADOR"
928009302;"SIN OPERADOR"
928009303;"SIN OPERADOR"
928009304;"SIN OPERADOR"
928009305;"SIN OPERADOR"
928009306;"SIN OPERADOR"
928009307;"SIN OPERADOR"
928009308;"SIN OPERADOR"
928009309;"SIN OPERADOR"
928009310;"SIN OPERADOR"
928009311;"SIN OPERADOR"
928009312;"SIN OPERADOR"
928009313;"SIN OPERADOR"
928009314;"SIN OPERADOR"
928009315;"SIN OPERADOR"
928009316;"SIN OPERADOR"
928009317;"SIN OPERADOR"
928009318;"SIN OPERADOR"
928009319;"SIN OPERADOR"
928009320;"SIN OPERADOR"
928009321;"SIN OPERADOR"
928009322;"SIN OPERADOR"
928009323;"SIN OPERADOR"
928009324;"SIN OPERADOR"
928009325;"SIN OPERADOR"
928009326;"SIN OPERADOR"
928009327;"SIN OPERADOR"
928009328;"SIN OPERADOR"
928009329;"SIN OPERADOR"
928009330;"SIN OPERADOR"
928009331;"SIN OPERADOR"
928009332;"SIN OPERADOR"
928009333;"SIN OPERADOR"
928009334;"SIN OPERADOR"
928009335;"SIN OPERADOR"
928009336;"SIN OPERADOR"
928009337;"SIN OPERADOR"
928009338;"SIN OPERADOR"
928009339;"SIN OPERADOR"
928009340;"SIN OPERADOR"
928009341;"SIN OPERADOR"
928009342;"SIN OPERADOR"
928009343;"SIN OPERADOR"
928009344;"SIN OPERADOR"
928009345;"SIN OPERADOR"
928009346;"SIN OPERADOR"
928009347;"SIN OPERADOR"
928009348;"SIN OPERADOR"
928009349;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009350;"SIN OPERADOR"
928009351;"SIN OPERADOR"
928009352;"SIN OPERADOR"
928009353;"SIN OPERADOR"
928009354;"SIN OPERADOR"
928009355;"SIN OPERADOR"
928009356;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009357;"SIN OPERADOR"
928009358;"SIN OPERADOR"
928009359;"SIN OPERADOR"
928009360;"SIN OPERADOR"
928009361;"SIN OPERADOR"
928009362;"SIN OPERADOR"
928009363;"SIN OPERADOR"
928009364;"SIN OPERADOR"
928009365;"SIN OPERADOR"
928009366;"SIN OPERADOR"
928009367;"SIN OPERADOR"
928009368;"SIN OPERADOR"
928009369;"SIN OPERADOR"
928009370;"SIN OPERADOR"
928009371;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009372;"SIN OPERADOR"
928009373;"SIN OPERADOR"
928009374;"SIN OPERADOR"
928009375;"SIN OPERADOR"
928009376;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009377;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009378;"SIN OPERADOR"
928009379;"SIN OPERADOR"
928009380;"SIN OPERADOR"
928009381;"SIN OPERADOR"
928009382;"SIN OPERADOR"
928009383;"SIN OPERADOR"
928009384;"SIN OPERADOR"
928009385;"SIN OPERADOR"
928009386;"SIN OPERADOR"
928009387;"SIN OPERADOR"
928009388;"SIN OPERADOR"
928009389;"SIN OPERADOR"
928009390;"SIN OPERADOR"
928009391;"SIN OPERADOR"
928009392;"SIN OPERADOR"
928009393;"SIN OPERADOR"
928009394;"SIN OPERADOR"
928009395;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009396;"SIN OPERADOR"
928009397;"SIN OPERADOR"
928009398;"SIN OPERADOR"
928009399;"SIN OPERADOR"
928009400;"SIN OPERADOR"
928009401;"SIN OPERADOR"
928009402;"SIN OPERADOR"
928009403;"SIN OPERADOR"
928009404;"SIN OPERADOR"
928009405;"SIN OPERADOR"
928009406;"SIN OPERADOR"
928009407;"SIN OPERADOR"
928009408;"SIN OPERADOR"
928009409;"SIN OPERADOR"
928009410;"SIN OPERADOR"
928009411;"SIN OPERADOR"
928009412;"SIN OPERADOR"
928009413;"SIN OPERADOR"
928009414;"SIN OPERADOR"
928009415;"SIN OPERADOR"
928009416;"SIN OPERADOR"
928009417;"SIN OPERADOR"
928009418;"SIN OPERADOR"
928009419;"SIN OPERADOR"
928009420;"SIN OPERADOR"
928009421;"SIN OPERADOR"
928009422;"SIN OPERADOR"
928009423;"SIN OPERADOR"
928009424;"SIN OPERADOR"
928009425;"SIN OPERADOR"
928009426;"SIN OPERADOR"
928009427;"SIN OPERADOR"
928009428;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009429;"SIN OPERADOR"
928009430;"SIN OPERADOR"
928009431;"SIN OPERADOR"
928009432;"SIN OPERADOR"
928009433;"SIN OPERADOR"
928009434;"SIN OPERADOR"
928009435;"SIN OPERADOR"
928009436;"SIN OPERADOR"
928009437;"SIN OPERADOR"
928009438;"SIN OPERADOR"
928009439;"SIN OPERADOR"
928009440;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009441;"SIN OPERADOR"
928009442;"SIN OPERADOR"
928009443;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928009444;"SIN OPERADOR"
928009445;"SIN OPERADOR"
928009446;"SIN OPERADOR"
